STATUS | wrapper  | 2014/10/27 19:50:32 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2015/05/13 15:47:10 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/13 15:47:10 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/14 13:25:33 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/14 13:25:33 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/14 13:25:37 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/14 13:25:37 | Unable to start a JVM
STATUS | wrapper  | 2015/05/14 13:25:37 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/14 13:47:01 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/14 13:47:02 | Launching a JVM...
INFO   | jvm 1    | 2015/05/14 13:47:02 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/14 13:47:02 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/14 13:47:02 | 
INFO   | jvm 1    | 2015/05/14 13:47:03 | 2015-05-14 13:47:02,933 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/14 13:47:03 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/14 13:47:03 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/14 13:47:06 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/14 13:47:06 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/14 13:47:06 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/14 13:47:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/14 13:47:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/14 13:47:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
STATUS | wrapper  | 2015/05/14 22:03:43 | TERM trapped.  Shutting down.
STATUS | wrapper  | 2015/05/14 22:03:53 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/14 22:03:53 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/14 22:03:53 | Launching a JVM...
INFO   | jvm 1    | 2015/05/14 22:03:54 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/14 22:03:54 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/14 22:03:54 | 
INFO   | jvm 1    | 2015/05/14 22:03:54 | 2015-05-14 22:03:54,714 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/14 22:03:55 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/14 22:03:55 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/14 22:03:58 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/14 22:03:58 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/14 22:03:58 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/14 22:04:02 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/14 22:04:02 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/14 22:04:02 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/15 15:46:41 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/15 15:46:41 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/15 15:46:45 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/15 15:46:45 | Unable to start a JVM
STATUS | wrapper  | 2015/05/15 15:46:45 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/15 15:47:02 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/15 15:47:02 | Launching a JVM...
INFO   | jvm 1    | 2015/05/15 15:47:03 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/15 15:47:03 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/15 15:47:03 | 
INFO   | jvm 1    | 2015/05/15 15:47:03 | 2015-05-15 15:47:03,638 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/15 15:47:03 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/15 15:47:03 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/15 15:47:07 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/15 15:47:07 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/15 15:47:07 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/15 15:47:11 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/15 15:47:11 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/15 15:47:11 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
INFO   | jvm 1    | 2015/05/15 16:10:42 | May 15, 2015 4:10:42 PM com.mongodb.DBPortPool gotError
INFO   | jvm 1    | 2015/05/15 16:10:42 | WARNING: emptying DBPortPool to localhost/127.0.0.1:27017 b/c of error
INFO   | jvm 1    | 2015/05/15 16:10:42 | java.net.SocketException: Broken pipe
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at java.net.SocketOutputStream.socketWrite0(Native Method)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:113)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at java.net.SocketOutputStream.write(SocketOutputStream.java:159)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at org.bson.io.PoolOutputBuffer.pipe(PoolOutputBuffer.java:129)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.OutMessage.pipe(OutMessage.java:236)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBPort.go(DBPort.java:133)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBPort.go(DBPort.java:102)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBPort.say(DBPort.java:97)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:140)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:115)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:248)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:204)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBCollection.insert(DBCollection.java:76)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBCollection.insert(DBCollection.java:60)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.mongodb.DBCollection.insert(DBCollection.java:105)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.rsa.netwitness.core.epl.StorageProvider.send(StorageProvider.java:83)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at com.rsa.netwitness.carlos.notification.base.Provider.run(Provider.java:184)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 	at java.lang.Thread.run(Thread.java:745)
INFO   | jvm 1    | 2015/05/15 16:10:42 | 
STATUS | wrapper  | 2015/05/15 17:26:16 | TERM trapped.  Shutting down.
STATUS | wrapper  | 2015/05/15 17:26:29 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/15 17:26:29 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/15 17:26:30 | Launching a JVM...
INFO   | jvm 1    | 2015/05/15 17:26:30 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/15 17:26:30 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/15 17:26:30 | 
INFO   | jvm 1    | 2015/05/15 17:26:31 | 2015-05-15 17:26:30,916 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/15 17:26:31 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/15 17:26:31 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/15 17:26:34 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/15 17:26:34 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/15 17:26:34 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/15 17:26:38 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/15 17:26:38 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/15 17:26:38 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/15 21:36:37 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/15 21:36:37 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/15 21:36:41 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/15 21:36:41 | Unable to start a JVM
STATUS | wrapper  | 2015/05/15 21:36:41 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/15 21:47:02 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/15 21:47:02 | Launching a JVM...
INFO   | jvm 1    | 2015/05/15 21:47:03 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/15 21:47:03 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/15 21:47:03 | 
INFO   | jvm 1    | 2015/05/15 21:47:03 | 2015-05-15 21:47:03,645 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/15 21:47:03 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/15 21:47:03 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/15 21:47:07 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/15 21:47:07 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/15 21:47:07 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/15 21:47:11 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/15 21:47:11 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/15 21:47:11 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/16 08:33:37 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/16 08:33:37 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/16 08:33:41 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/16 08:33:41 | Unable to start a JVM
STATUS | wrapper  | 2015/05/16 08:33:41 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/16 08:47:02 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/16 08:47:03 | Launching a JVM...
INFO   | jvm 1    | 2015/05/16 08:47:03 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/16 08:47:03 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/16 08:47:03 | 
INFO   | jvm 1    | 2015/05/16 08:47:03 | 2015-05-16 08:47:03,862 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/16 08:47:04 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/16 08:47:04 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/16 08:47:07 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/16 08:47:07 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/16 08:47:07 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/16 08:47:11 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/16 08:47:11 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/16 08:47:11 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/16 19:49:34 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/16 19:49:34 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/16 19:49:38 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/16 19:49:38 | Unable to start a JVM
STATUS | wrapper  | 2015/05/16 19:49:38 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/16 20:17:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/16 20:17:03 | Launching a JVM...
INFO   | jvm 1    | 2015/05/16 20:17:03 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/16 20:17:03 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/16 20:17:03 | 
INFO   | jvm 1    | 2015/05/16 20:17:04 | 2015-05-16 20:17:04,154 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/16 20:17:04 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/16 20:17:04 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/16 20:17:07 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/16 20:17:07 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/16 20:17:07 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/16 20:17:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/16 20:17:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/16 20:17:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/17 08:36:19 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/17 08:36:19 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/17 08:36:23 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/17 08:36:23 | Unable to start a JVM
STATUS | wrapper  | 2015/05/17 08:36:23 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/17 08:47:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/17 08:47:03 | Launching a JVM...
INFO   | jvm 1    | 2015/05/17 08:47:03 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/17 08:47:03 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/17 08:47:03 | 
INFO   | jvm 1    | 2015/05/17 08:47:04 | 2015-05-17 08:47:04,200 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/17 08:47:04 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/17 08:47:04 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/17 08:47:07 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/17 08:47:07 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/17 08:47:07 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/17 08:47:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/17 08:47:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/17 08:47:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/17 18:18:54 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/17 18:18:55 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/17 18:18:58 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/17 18:18:58 | Unable to start a JVM
STATUS | wrapper  | 2015/05/17 18:18:59 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/17 18:47:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/17 18:47:03 | Launching a JVM...
INFO   | jvm 1    | 2015/05/17 18:47:04 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/17 18:47:04 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/17 18:47:04 | 
INFO   | jvm 1    | 2015/05/17 18:47:04 | 2015-05-17 18:47:04,779 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/17 18:47:05 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/17 18:47:05 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/17 18:47:08 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/17 18:47:08 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/17 18:47:08 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/17 18:47:14 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/17 18:47:14 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/17 18:47:14 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/18 08:56:43 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/18 08:56:43 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/18 08:56:47 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/18 08:56:47 | Unable to start a JVM
STATUS | wrapper  | 2015/05/18 08:56:47 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/18 09:17:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/18 09:17:03 | Launching a JVM...
INFO   | jvm 1    | 2015/05/18 09:17:04 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/18 09:17:04 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/18 09:17:04 | 
INFO   | jvm 1    | 2015/05/18 09:17:04 | 2015-05-18 09:17:04,737 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/18 09:17:05 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/18 09:17:05 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/18 09:17:08 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/18 09:17:08 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/18 09:17:08 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/18 09:17:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/18 09:17:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/18 09:17:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/18 17:10:33 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/18 17:10:33 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/18 17:10:37 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/18 17:10:37 | Unable to start a JVM
STATUS | wrapper  | 2015/05/18 17:10:37 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/18 17:17:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/18 17:17:04 | Launching a JVM...
INFO   | jvm 1    | 2015/05/18 17:17:04 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/18 17:17:04 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/18 17:17:04 | 
INFO   | jvm 1    | 2015/05/18 17:17:04 | 2015-05-18 17:17:04,907 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/18 17:17:05 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/18 17:17:05 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/18 17:17:08 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/18 17:17:08 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/18 17:17:08 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/18 17:17:12 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/18 17:17:12 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/18 17:17:12 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/19 03:24:15 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/19 03:24:15 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/19 03:24:19 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/19 03:24:19 | Unable to start a JVM
STATUS | wrapper  | 2015/05/19 03:24:19 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/19 03:47:04 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/19 03:47:04 | Launching a JVM...
INFO   | jvm 1    | 2015/05/19 03:47:04 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/19 03:47:04 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/19 03:47:04 | 
INFO   | jvm 1    | 2015/05/19 03:47:05 | 2015-05-19 03:47:05,387 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/19 03:47:05 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/19 03:47:05 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/19 03:47:08 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/19 03:47:08 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/19 03:47:08 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
